source,target
853298,731775
252519,1170230
146418,134429
256462,257843
865900,228404
378118,213897
106920,372173
122466,544790
834008,387332
618277,121392
473497,334362
546842,570046
96014,84377
995816,469296
4728,106483
896509,676813
371562,895862
229633,493524
85984,807347
613028,1376692
705816,777566
649305,680746
294251,427332
426734,142409
504861,1156833
27276,122616
555033,1060887
819377,655489
401401,192793
465218,529563
185380,190552
19184,14318
93352,843363
485545,289953
10898,221785
1090844,910044
51530,245579
15462,610
1354117,1605216
239413,313998
74639,17505
587223,1416749
228244,57898
1564483,1427316
1160817,1577032
728011,361236
265452,610569
187560,894818
240452,353336
55108,444428
574489,347342
268430,1174486
1186738,344275
819151,997711
92256,839802
883573,1056276
825224,42119
450594,33292
822882,512630
1493678,1069642
69629,349177
635867,1269691
206152,225796
228433,242050
407095,28304
504118,214252
344423,268285
918310,471397
390400,335271
228371,131477
765779,865449
1261572,1261670
596945,596917
94178,4560
497606,633071
24102,18005
131194,90539
61137,250190
616042,412692
449878,263154
663582,721357
503879,98418
570327,1094746
171180,172030
14695,8071
320877,752404
170266,152734
813310,676831
279312,531706
435689,237083
507595,962808
617356,319056
724112,435636
16331,15939
662855,458844
174331,513038
401792,484133
506641,329579
538488,547672
850361,429283
84487,27976
653375,1285183
107162,107790
71020,286777
170190,614697
989782,1590170
642727,132273
584979,1130660
752189,418021
1470092,743511
740254,328330
379783,635187
194557,848570
1455555,1078835
184665,281273
983016,666815
743730,840970
337239,104876
552009,798488
526148,625059
8356,6923
256657,693549
959016,622776
267546,267497
500123,508219
260178,853821
279415,491278
430522,1209273
877660,419917
307171,359136
547238,1240055
521958,918258
244709,405757
702000,259076
838489,260888
13507,18128
490511,8564
820109,1071088
219848,1127052
140204,93746
526427,487795
1352603,1056251
773218,623044
323,120642
1024990,53503
353564,504989
560068,1176855
364518,643993
515127,473251
610205,297295
33258,33264
687988,143695
237585,937564
294167,509738
1343667,453059
112840,711513
460519,357708
566854,642678
921845,751822
488853,488126
363693,344152
8996,95402
312388,878925
46309,437324
756540,1054644
32949,100898
323950,1102580
267286,251942
354888,454177
396469,820856
185709,70488
179702,427758
388338,994879
813531,467993
215239,458202
306316,514014
379199,419251
1342054,450255
29144,297860
59504,132751
334316,77979
256152,90851
105623,57360
379329,295515
348357,650093
67578,136867
170731,32151
352679,295353
647608,676345
508580,357709
48415,1165588
238238,238985
541518,333393
1394349,1254887
499170,360224
40215,589032
102502,4502
292568,74253
168643,286614
606321,307894
13221,27990
452335,253825
221924,847858
146587,72577
416397,313558
748152,466496
333855,370718
578434,68080
575230,61106
118938,350864
613908,1036893
573874,730429
1080023,40657
333260,1008322
235425,355899
212096,399637
240464,792603
396587,525414
852304,290319
1036147,1284005
437099,494027
1126594,780937
1550421,248390
135261,728597
260136,236619
926438,800598
1214391,302522
950841,131323
5751,1456949
474645,35752
223549,346778
665212,649366
138291,918236
185518,244723
788446,621608
103153,871772
1418152,842906
194515,194686
130234,5743
162429,119359
240635,96838
452630,875921
2911,6196
835569,1101695
21041,332184
215719,174151
57251,323375
390662,246855
722496,883353
92085,258307
246365,741382
80887,44389
743037,183585
266804,425244
276934,688813
191080,417123
1194605,1099283
333738,251195
556958,136807
78893,769447
263853,104582
478372,192727
273040,15047
253418,1194846
395219,878086
223378,370958
1068065,1252227
538244,783604
18914,22205
319450,608260
130241,20574
1024928,441639
437196,1278461
511762,755834
943381,631755
313890,368424
9094,301676
120186,130066
219133,353802
122299,11118
304028,343212
388155,345070
42539,156435
184381,730239
826701,388239
162694,588828
169969,92190
637712,587666
106066,134528
584997,649582
905143,869869
272904,508345
665696,543133
556306,262360
231281,343679
293721,100901
135905,166304
170383,476802
1077607,667632
59134,365110
259340,224423
613734,704395
482404,258816
947615,259748
101901,125838
466467,542082
322413,43030
173522,178368
31289,432171
221134,191423
13051,15515
1605421,1630394
1004188,916023
102352,719173
563212,1382363
369620,429734
327768,252076
137956,48265
1469031,386925
1247932,535591
689285,966380
580189,995827
556668,255930
65536,34339
377808,224795
116614,28648
72473,225055
422403,291600
235212,71953
115870,542386
556830,401820
101570,101422
1007680,414492
95846,788374
17301,282725
241116,241254
62706,429286
341738,496261
400997,169677
486884,173164
840566,923118
132453,233517
1474359,1183391
87065,216592
294064,1252855
680051,248578
185803,103350
544712,843733
131884,768871
1404538,562942
340696,507792
317328,987822
561966,314940
160022,332421
412269,354332
1121185,313746
1025375,164504
3052,8787
331958,153491
169746,935766
92234,127441
974746,356513
289651,326337
803843,694704
21786,56610
164813,64475
88477,385979
1042192,640068
177224,15739
539836,61673
115800,115890
438449,377919
30544,621977
241154,240787
474829,210979
867051,580740
980761,980769
293133,316529
4687,22859
138932,968685
111200,522502
30477,26878
352389,344627
69300,116467
659046,978322
538335,525703
33183,449
77692,745025
527131,639737
184525,8324
618104,1400042
188387,29268
161548,265623
308810,655096
582778,981296
173024,472766
426779,390012
562057,418070
424466,155182
60915,173545
561386,49408
42795,225194
1258,1289
39852,76970
622422,1433409
14087,21826
137956,350033
721270,116480
534277,217095
625201,712533
276446,48679
364932,132182
72673,72623
311898,311491
107434,322747
138312,378397
1051696,647452
275292,788990
311682,194910
734240,215969
738693,614210
667652,1474518
222395,782332
705451,1158543
429720,854055
44309,218096
454586,61295
780155,425584
303644,233454
288738,741491
556205,260868
247598,1049798
1524,38840
755205,357776
385124,15806
531100,68234
586588,585961
951762,48420
1389710,1410981
104581,118882
173971,638642
189,84756
226300,38944
902801,902802
865607,245230
279121,279192
754941,707157
929294,514079
166298,5867
99991,51609
786369,80099
180382,249907
59378,481463
320384,625088
629152,709984
595003,264951
406272,1314596
402685,401831
871560,525040
478229,621754
839062,106560
53800,116054
225608,59409
267248,304709
311943,412717
229936,207772
376462,484122
768036,405410
228458,47074
1038039,72855
189687,114522
379083,167143
7818,39440
872977,98244
780366,220873
86457,736840
576865,576716
235376,119095
814971,1005906
287596,1205452
147508,71068
668732,167768
575968,409129
704249,943217
1627651,960500
76308,768221
57418,64099
656937,646435
387180,257129
437163,422200
362433,368751
355260,314383
726394,263271
362533,560798
274841,213629
40064,26131
279494,15592
132427,133066
640159,691830
408423,437593
625296,229646
1367427,492690
820304,335562
352502,636359
46490,572356
91367,362004
17343,55882
876382,437099
525889,701293
118445,240098
501750,906315
62361,683799
980863,649555
705950,805080
625145,115192
258471,42467
414302,215349
493915,511404
37478,3157
341217,318124
644997,56065
52757,114430
911255,1338009
745373,71367
591377,488018
41320,358117
115015,191008
96520,64065
190431,273098
48541,17562
665023,749485
83401,133137
326292,395826
415985,418109
592957,447702
493495,338193
671955,414552
377036,278478
15676,27242
321877,79941
597503,382272
996728,40440
415344,882812
602647,593266
362125,388852
155251,1004781
270687,430440
190560,215489
99151,92970
111167,268360
149886,789234
679255,712908
423462,194154
90063,230274
483909,216742
290468,497919
539200,524611
114597,120853
50471,500240
1172809,1169053
101025,198236
313560,416066
972588,625756
607438,948271
457279,236721
743655,916757
225275,64864
623832,210384
452991,440628
302824,890857
348087,375199
169241,150025
1604486,682321
436012,1013118
60119,179867
59603,80658
226689,1170624
1067915,1370968
111995,617299
564663,215775
249936,253104
145085,424534
14001,40420
26571,388175
18999,210039
793531,463649
189484,35424
389779,1064928
1010680,1207423
271726,490375
849884,34156
1528839,932933
190230,1080647
519005,424108
805560,93737
482467,392951
513274,212429
1519963,744031
700314,309499
109257,23879
1198166,908162
188167,788272
710656,710740
701033,595112
51818,12206
157593,356456
105005,174539
203164,49096
372403,378658
279481,279347
555897,87573
639960,639920
593427,388905
440972,501738
1090705,1453865
315038,355258
314940,19643
573409,202520
158810,281780
92674,485368
416279,31153
811290,731698
479384,4671
730630,223663
201473,123565
75419,162965
428397,454031
640500,403840
501696,55021
152712,201613
923228,502520
677653,98869
434900,669430
346987,408158
277524,785089
519363,214270
50448,413301
1252296,332799
275547,855069
1359841,1059302
160359,287570
464697,544781
102057,502525
27529,68575
68472,251576
71865,200481
864011,457485
216483,652373
652880,183532
1182318,33100
19941,19984
959657,512862
323362,137558
929352,1102459
287940,257994
121583,887664
705989,580888
362490,434802
328424,353965
232955,233067
138095,45133
365916,338692
380316,788049
1156173,775818
900452,164166
1216694,434781
168935,228234
1186276,267166
1289106,1074317
303926,635957
44014,43939
933540,476593
106135,106017
425125,535158
137286,168584
221273,872629
253979,183638
280368,624418
169187,710186
940050,409870
1554453,916832
193023,89844
426323,975008
1026153,290940
300617,139798
661109,217118
327723,298820
252104,39760
803530,1232319
321367,190781
575012,118869
406792,72004
345047,174221
203540,427333
471280,155321
376638,785222
451525,1031020
233514,256686
542593,42944
360546,641446
118098,35657
122426,236127
220253,429034
958533,134487
925207,530810
528781,330524
228488,1037766
720213,1370834
302798,83075
1011690,632140
87884,136382
14087,261148
245412,439233
341226,190160
592110,1153231
101046,302871
253033,1170915
3567,266596
347456,106933
529966,461260
94749,153925
516334,925702
353233,27509
263351,294104
318124,242464
477356,233813
269290,876142
1122501,1050190
80277,471148
104844,253524
971613,875431
660182,681420
37005,374028
1158928,243451
356358,1182220
833566,807811
92341,60750
802282,85079
382636,408133
1210647,1250442
352262,508734
725280,623979
429676,470748
134471,226164
553227,972050
177922,261679
779656,581190
257244,1130628
709044,707205
14164,15214
575364,1013000
376194,738064
537404,608298
860901,680973
164853,144711
201058,918864
680547,680478
1219901,564104
212075,72567
1159498,198322
101317,37803
51634,608849
95832,452725
525920,258372
80610,780624
240358,317062
372093,787627
1171177,924455
873468,597341
637099,662844
306306,1016013
1419191,1200358
2608,67833
139776,404122
108279,887644
885520,747845
147590,169779
232810,15754
1335892,440417
430931,587880
398226,103829
497048,1601059
1114484,571269
688180,105081
1103682,885479
704134,319342
654144,422590
760246,296707
703811,491408
3854,92312
227473,388055
1580393,872025
279820,17418
430221,244853
748453,356915
516082,122109
400556,1201646
1118713,277501
1219187,710487
100132,443951
308745,211611
85007,84744
1147414,234204
460450,34492
231497,541570
702349,448798
635403,81510
35411,234709
395652,173374
15789,18835
154427,119004
176821,433814
627563,375582
571187,557898
472260,1355334
98005,37804
67948,1974
232713,257274
388885,858119
503924,503727
673608,683141
1048679,437703
105718,241171
852976,877564
187895,271903
145487,98365
379869,653339
621113,144051
762759,240534
1241878,321580
115139,484517
694403,373453
38316,1480
516222,516341
703318,194627
710859,772495
212421,746275
254595,1172540
44347,428334
738429,335160
330365,311864
425507,95900
335239,47194
833610,806247
760046,502409
380481,141354
7160,82878
331091,328630
148750,614811
341422,277989
598945,599627
168443,528350
658232,388021
102974,82788
1079303,794887
1141668,816636
876526,517079
940654,445572
460896,210635
361013,347432
151499,64864
2587,7598
82606,755460
46920,47372
101208,26180
1258292,63532
902471,48880
995199,180665
111448,111460
17732,22327
981961,145007
1049109,563557
33383,304610
1321244,417722
1293842,813899
742803,464714
665990,1124791
458649,289280
232330,524939
442429,262535
211416,154799
92429,841302
323236,43892
967651,489539
197062,847717
850664,1319141
1176309,442692
488739,1019997
154364,88182
155336,242835
806420,631344
162355,1132770
357593,60389
1081020,801777
387177,243470
665748,240127
526870,404438
315874,217107
14963,20286
892153,114947
449441,428347
123744,348830
691297,357610
485317,417287
563432,767207
340079,517747
436975,508202
749625,201341
780326,169751
610933,90797
61693,1395477
701067,746998
157339,257576
316064,861985
5454,121469
1092361,452870
270920,193741
613864,1085619
667897,229072
197134,38712
565116,880063
226672,11449
1315390,751496
369379,173937
1216023,997533
555816,350197
97316,541140
15667,2897
510770,506613
305534,1025932
353808,1049979
221538,451636
517251,519390
733592,258812
1024371,781636
35438,472024
83285,7083
1162738,320700
141108,782062
106893,131757
205108,469452
586551,378164
304702,813175
828368,207474
1163124,246807
67917,470034
1524195,913640
512620,539193
164556,129989
309339,65556
34040,331821
993405,745838
632204,165682
1309531,638385
1203534,413276
517,47318
55249,320468
79071,216433
1394379,818180
267463,256032
231910,407831
327100,370218
80161,643751
412688,461715
279909,1014769
884654,231289
1402255,849062
473451,218729
733995,653467
690570,689217
1350561,1002319
720808,1090218
617070,127485
41430,292411
486123,117894
1222684,586766
33208,449364
165939,74680
464869,308009
767684,546055
449493,401063
527949,99084
612042,726756
815766,361684
757087,930656
770746,25176
23597,197875
